date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:52:52	34827/34827	---M--	200	added ('OK')	image/jpeg	etag:%22156caeb3e106bed44ddf54ba78c39333-ssl%22	https://beatdrum.netlify.app/assets/img/parasite/main%209.jpg	//Mac/Home/Downloads/web/beatdrum.netlify.app/assets/img/parasite/main%209.jpg	(from https://beatdrum.netlify.app/second%20detail.html)
14:52:53	21746/21746	---M--	200	added ('OK')	image/jpeg	etag:%22f8187f15234b0d600096bf0a01f0d5b7-ssl%22	https://beatdrum.netlify.app/assets/img/parasite/movie%20parasite%20seamlessness_0.7988337409343902.jpeg	//Mac/Home/Downloads/web/beatdrum.netlify.app/assets/img/parasite/movie%20parasite%20seamlessness_0.7988337409343902.jpg	(from https://beatdrum.netlify.app/second%20detail.html)
14:52:54	333680/333680	---M--	200	added ('OK')	image/png	etag:%22ba37ed7db6b610f613a1e0289869f922-ssl%22	https://beatdrum.netlify.app/assets/img/parasite/movie%20parasite%20canne_0.8537299034430299.png	//Mac/Home/Downloads/web/beatdrum.netlify.app/assets/img/parasite/movie%20parasite%20canne_0.8537299034430299.png	(from https://beatdrum.netlify.app/second%20detail.html)
14:52:54	35946/35946	---M--	200	added ('OK')	image/jpeg	etag:%2271cd450afc0eb900080eec40a9638cd1-ssl%22	https://beatdrum.netlify.app/assets/img/parasite/movie%20parasite%20member_0.8307553110984428.jpeg	//Mac/Home/Downloads/web/beatdrum.netlify.app/assets/img/parasite/movie%20parasite%20member_0.8307553110984428.jpg	(from https://beatdrum.netlify.app/second%20detail.html)
14:52:55	13194/13194	---M--	200	added ('OK')	image/jpeg	etag:%2261892e71db618537f729586766e713e1-ssl%22	https://beatdrum.netlify.app/assets/img/woo/main%201.jpeg	//Mac/Home/Downloads/web/beatdrum.netlify.app/assets/img/woo/main%201.jpg	(from https://beatdrum.netlify.app/third%20detail.html)
14:52:56	62949/62949	---M--	200	added ('OK')	image/jpeg	etag:%2258bbee9ce3da49a8a1c78fec6a09a2c9-ssl%22	https://beatdrum.netlify.app/assets/img/woo/main%202.jpg	//Mac/Home/Downloads/web/beatdrum.netlify.app/assets/img/woo/main%202.jpg	(from https://beatdrum.netlify.app/third%20detail.html)
14:52:57	185887/185887	---M--	200	added ('OK')	image/jpeg	etag:%22f2190ad8fb3275352716f0dcda5376b1-ssl%22	https://beatdrum.netlify.app/assets/img/woo/main%203.jpg	//Mac/Home/Downloads/web/beatdrum.netlify.app/assets/img/woo/main%203.jpg	(from https://beatdrum.netlify.app/third%20detail.html)
14:52:57	30559/30559	---M--	200	added ('OK')	image/jpeg	etag:%2227ba9f46f21023f7994e50a212a23b6c-ssl%22	https://beatdrum.netlify.app/assets/img/woo/main%204.jpg	//Mac/Home/Downloads/web/beatdrum.netlify.app/assets/img/woo/main%204.jpg	(from https://beatdrum.netlify.app/third%20detail.html)
14:52:58	313881/313881	---M--	200	added ('OK')	image/jpeg	etag:%2221a5c21ca9115e305e43eddb7851d1e0-ssl%22	https://beatdrum.netlify.app/assets/img/woo/main%205.jpg	//Mac/Home/Downloads/web/beatdrum.netlify.app/assets/img/woo/main%205.jpg	(from https://beatdrum.netlify.app/third%20detail.html)
14:52:59	305378/305378	---M--	200	added ('OK')	image/jpeg	etag:%229007f1f131842ec9c2d0db2d582acb7d-ssl%22	https://beatdrum.netlify.app/assets/img/woo/main%206.jpg	//Mac/Home/Downloads/web/beatdrum.netlify.app/assets/img/woo/main%206.jpg	(from https://beatdrum.netlify.app/third%20detail.html)
14:52:59	94488/94488	---M--	200	added ('OK')	image/jpeg	etag:%22676057bbe442c1d6ab6540c0f37e8970-ssl%22	https://beatdrum.netlify.app/assets/img/woo/movie%20Extraordinary%20Attorney%20Woo%20integrants_0.840530256757255.jpeg	//Mac/Home/Downloads/web/beatdrum.netlify.app/assets/img/woo/movie%20Extraordinary%20Attorney%20Woo%20integrants_0.840530256757255.jpg	(from https://beatdrum.netlify.app/third%20detail.html)
14:53:00	16297/16297	---M--	200	added ('OK')	image/jpeg	etag:%225c009f582fb22465ede8bb9305dd1dec-ssl%22	https://beatdrum.netlify.app/assets/img/woo/movie%20Extraordinary%20Attorney%20Woo%20situation_0.8316622274242911.jpeg	//Mac/Home/Downloads/web/beatdrum.netlify.app/assets/img/woo/movie%20Extraordinary%20Attorney%20Woo%20situation_0.8316622274242911.jpg	(from https://beatdrum.netlify.app/third%20detail.html)
14:53:01	133774/133774	---M--	200	added ('OK')	image/jpeg	etag:%22f25f2bc58899f728c78bfb73fd12d3f7-ssl%22	https://beatdrum.netlify.app/assets/img/woo/movie%20Extraordinary%20Attorney%20Woo%20soundtrack_8206428194388216.jpeg	//Mac/Home/Downloads/web/beatdrum.netlify.app/assets/img/woo/movie%20Extraordinary%20Attorney%20Woo%20soundtrack_8206428194388216.jpg	(from https://beatdrum.netlify.app/third%20detail.html)
14:53:02	133890/133890	---M--	200	added ('OK')	image/jpeg	etag:%22ffba14354465fecd106f9b47a5a75dd2-ssl%22	https://beatdrum.netlify.app/assets/img/minari/main%201.jpg	//Mac/Home/Downloads/web/beatdrum.netlify.app/assets/img/minari/main%201.jpg	(from https://beatdrum.netlify.app/fourth%20datail.html)
14:53:02	552107/552107	---M--	200	added ('OK')	image/jpeg	etag:%22bf4784063eb188cbcee192f1d560186e-ssl%22	https://beatdrum.netlify.app/assets/img/minari//main%202.jpg	//Mac/Home/Downloads/web/beatdrum.netlify.app/assets/img/minari/main%202.jpg	(from https://beatdrum.netlify.app/fourth%20datail.html)
14:53:03	103447/103447	---M--	200	added ('OK')	image/jpeg	etag:%228f8a284566db4ff53d7517f47d4e3261-ssl%22	https://beatdrum.netlify.app/assets/img/minari//main%203.jpg	//Mac/Home/Downloads/web/beatdrum.netlify.app/assets/img/minari/main%203.jpg	(from https://beatdrum.netlify.app/fourth%20datail.html)
14:53:04	102241/102241	---M--	200	added ('OK')	image/jpeg	etag:%22ab468f544ca38c14cfd0aa6a96ddb281-ssl%22	https://beatdrum.netlify.app/assets/img/minari//main%204.jpg	//Mac/Home/Downloads/web/beatdrum.netlify.app/assets/img/minari/main%204.jpg	(from https://beatdrum.netlify.app/fourth%20datail.html)
14:53:05	65064/65064	---M--	200	added ('OK')	image/jpeg	etag:%2297ba197c61178735f7880bc7746922e5-ssl%22	https://beatdrum.netlify.app/assets/img/minari//main%205.jpg	//Mac/Home/Downloads/web/beatdrum.netlify.app/assets/img/minari/main%205.jpg	(from https://beatdrum.netlify.app/fourth%20datail.html)
14:53:06	119281/119281	---M--	200	added ('OK')	image/jpeg	etag:%22ca13d000a7774c666296358aceff12d9-ssl%22	https://beatdrum.netlify.app/assets/img/minari//main%206.jpg	//Mac/Home/Downloads/web/beatdrum.netlify.app/assets/img/minari/main%206.jpg	(from https://beatdrum.netlify.app/fourth%20datail.html)
14:53:07	3227235/3227235	---M--	200	added ('OK')	image/jpeg	etag:%2297a8a20cb737f48cb724e8eaeb0fe783-ssl%22	https://beatdrum.netlify.app/assets/img/minari/movie%20minari%20phenomenal_0.884547456285832.jpeg	//Mac/Home/Downloads/web/beatdrum.netlify.app/assets/img/minari/movie%20minari%20phenomenal_0.884547456285832.jpg	(from https://beatdrum.netlify.app/fourth%20datail.html)
14:53:07	112405/112405	---M--	200	added ('OK')	image/jpeg	etag:%2209b85a7c93836b55c8b2fd6ec152577e-ssl%22	https://beatdrum.netlify.app/assets/img/minari/movie%20minari%20portrayal_0.8468317621951227.jpeg	//Mac/Home/Downloads/web/beatdrum.netlify.app/assets/img/minari/movie%20minari%20portrayal_0.8468317621951227.jpg	(from https://beatdrum.netlify.app/fourth%20datail.html)
14:53:08	77876/77876	---M--	200	added ('OK')	image/jpeg	etag:%22f5cc859cf524de85e57e1b28a87b1882-ssl%22	https://beatdrum.netlify.app/assets/img/minari/movie%20minari%20inspiration_0.8365019449304791.jpeg	//Mac/Home/Downloads/web/beatdrum.netlify.app/assets/img/minari/movie%20minari%20inspiration_0.8365019449304791.jpg	(from https://beatdrum.netlify.app/fourth%20datail.html)
14:53:09	205625/205625	---M--	200	added ('OK')	image/jpeg	etag:%2286ca76af08d28f1d78c1a5dcf19e748d-ssl%22	https://beatdrum.netlify.app/assets/img/minari/movie%20minari%20value_0.8327025047089935.jpeg	//Mac/Home/Downloads/web/beatdrum.netlify.app/assets/img/minari/movie%20minari%20value_0.8327025047089935.jpg	(from https://beatdrum.netlify.app/fourth%20datail.html)
14:53:09	86350/86350	---M--	200	added ('OK')	image/jpeg	etag:%22e88298600039743b64de09952236075b-ssl%22	https://beatdrum.netlify.app/assets/img/chacha/main%201.jpg	//Mac/Home/Downloads/web/beatdrum.netlify.app/assets/img/chacha/main%201.jpg	(from https://beatdrum.netlify.app/fifth%20detail.html)
14:53:10	87905/87905	---M--	200	added ('OK')	image/jpeg	etag:%223ab1435d1a5c13ef6448fe6113b585ee-ssl%22	https://beatdrum.netlify.app/assets/img/chacha/main%202.jpg	//Mac/Home/Downloads/web/beatdrum.netlify.app/assets/img/chacha/main%202.jpg	(from https://beatdrum.netlify.app/fifth%20detail.html)
14:53:11	91491/91491	---M--	200	added ('OK')	image/jpeg	etag:%22ad029e7528bb1ea65ecbe72ff6301c5f-ssl%22	https://beatdrum.netlify.app/assets/img/chacha/main%203.jpg	//Mac/Home/Downloads/web/beatdrum.netlify.app/assets/img/chacha/main%203.jpg	(from https://beatdrum.netlify.app/fifth%20detail.html)
14:53:11	183192/183192	---M--	200	added ('OK')	image/jpeg	etag:%2214219d34160eae317ef59f890ea8a0fd-ssl%22	https://beatdrum.netlify.app/assets/img/chacha/main%204.jpg	//Mac/Home/Downloads/web/beatdrum.netlify.app/assets/img/chacha/main%204.jpg	(from https://beatdrum.netlify.app/fifth%20detail.html)
14:53:12	176736/176736	---M--	200	added ('OK')	image/jpeg	etag:%22a8adb35f365ac88bcdf4b6068383079d-ssl%22	https://beatdrum.netlify.app/assets/img/chacha/main%205.jpg	//Mac/Home/Downloads/web/beatdrum.netlify.app/assets/img/chacha/main%205.jpg	(from https://beatdrum.netlify.app/fifth%20detail.html)
14:53:13	141488/141488	---M--	200	added ('OK')	image/jpeg	etag:%22abb64aafe37bb94ec9a4bc169bae6f10-ssl%22	https://beatdrum.netlify.app/assets/img/chacha/main%206.jpg	//Mac/Home/Downloads/web/beatdrum.netlify.app/assets/img/chacha/main%206.jpg	(from https://beatdrum.netlify.app/fifth%20detail.html)
14:53:13	74303/74303	---M--	200	added ('OK')	image/jpeg	etag:%22e5909079fc823f09cc3fa31df5ba08c7-ssl%22	https://beatdrum.netlify.app/assets/img/chacha/movie%20Hometown%20Cha-Cha-Cha%20fancy_0.8847123258448744.jpeg	//Mac/Home/Downloads/web/beatdrum.netlify.app/assets/img/chacha/movie%20Hometown%20Cha-Cha-Cha%20fancy_0.8847123258448744.jpg	(from https://beatdrum.netlify.app/fifth%20detail.html)
14:53:14	68962/68962	---M--	200	added ('OK')	image/jpeg	etag:%2206743bbc69d0d3827dcc29ae41198324-ssl%22	https://beatdrum.netlify.app/assets/img/chacha/movie%20Hometown%20Cha-Cha-Cha%20appreciation_0.8616222765267018.jpeg	//Mac/Home/Downloads/web/beatdrum.netlify.app/assets/img/chacha/movie%20Hometown%20Cha-Cha-Cha%20appreciation_0.8616222765267018.jpg	(from https://beatdrum.netlify.app/fifth%20detail.html)
14:53:15	20924/20924	---M--	200	added ('OK')	image/jpeg	etag:%22c185517effde6305ade5e88aef6a8d68-ssl%22	https://beatdrum.netlify.app/assets/img/chacha/movie%20Hometown%20Cha-Cha-Cha%20design_0.8374775418187184%20.jpeg	//Mac/Home/Downloads/web/beatdrum.netlify.app/assets/img/chacha/movie%20Hometown%20Cha-Cha-Cha%20design_0.8374775418187184%20.jpg	(from https://beatdrum.netlify.app/fifth%20detail.html)
14:53:15	35456/35456	---M--	200	added ('OK')	image/jpeg	etag:%22dfd8b27ee0a9dad749d8ae7c4582c5b0-ssl%22	https://beatdrum.netlify.app/assets/img/chacha/movie%20Hometown%20Cha-Cha-Cha%20cliche%20_0.842162394130288.jpeg	//Mac/Home/Downloads/web/beatdrum.netlify.app/assets/img/chacha/movie%20Hometown%20Cha-Cha-Cha%20cliche%20_0.842162394130288.jpg	(from https://beatdrum.netlify.app/fifth%20detail.html)
14:53:16	127613/127613	---M--	200	added ('OK')	image/jpeg	etag:%22a116ed3bb67b67d8f465afcfc654eb09-ssl%22	https://beatdrum.netlify.app/assets/img/busan/main%201.jpg	//Mac/Home/Downloads/web/beatdrum.netlify.app/assets/img/busan/main%201.jpg	(from https://beatdrum.netlify.app/sixth%20detail.html)
14:53:17	135927/135927	---M--	200	added ('OK')	image/jpeg	etag:%2277361741882359303c74b88c97832977-ssl%22	https://beatdrum.netlify.app/assets/img/busan/main%202.jpg	//Mac/Home/Downloads/web/beatdrum.netlify.app/assets/img/busan/main%202.jpg	(from https://beatdrum.netlify.app/sixth%20detail.html)
14:53:18	712163/712163	---M--	200	added ('OK')	image/jpeg	etag:%2299ad7835f7fe948e6dcb0d1196a59cd9-ssl%22	https://beatdrum.netlify.app/assets/img/busan/main%203.jpg	//Mac/Home/Downloads/web/beatdrum.netlify.app/assets/img/busan/main%203.jpg	(from https://beatdrum.netlify.app/sixth%20detail.html)
14:53:18	76124/76124	---M--	200	added ('OK')	image/jpeg	etag:%222de09774d558ad7b91f8cdca275ba56b-ssl%22	https://beatdrum.netlify.app/assets/img/busan/main%204.jpg	//Mac/Home/Downloads/web/beatdrum.netlify.app/assets/img/busan/main%204.jpg	(from https://beatdrum.netlify.app/sixth%20detail.html)
14:53:19	72205/72205	---M--	200	added ('OK')	image/jpeg	etag:%224e7bd30e336653ac1aa1bde9a9237717-ssl%22	https://beatdrum.netlify.app/assets/img/busan/main%205.jpg	//Mac/Home/Downloads/web/beatdrum.netlify.app/assets/img/busan/main%205.jpg	(from https://beatdrum.netlify.app/sixth%20detail.html)
14:53:20	113087/113087	---M--	200	added ('OK')	image/jpeg	etag:%22530f1a94579bc1d2a4530f28cc29bd6c-ssl%22	https://beatdrum.netlify.app/assets/img/busan/main%206.jpg	//Mac/Home/Downloads/web/beatdrum.netlify.app/assets/img/busan/main%206.jpg	(from https://beatdrum.netlify.app/sixth%20detail.html)
14:53:21	102088/102088	---M--	200	added ('OK')	image/jpeg	etag:%22a75bea57d71ef86bd17dc13ddb43d434-ssl%22	https://beatdrum.netlify.app/assets/img/busan/movie%20Train%20to%20Busan%20situation_0.8420816554577026.jpeg	//Mac/Home/Downloads/web/beatdrum.netlify.app/assets/img/busan/movie%20Train%20to%20Busan%20situation_0.8420816554577026.jpg	(from https://beatdrum.netlify.app/sixth%20detail.html)
14:53:21	94848/94848	---M--	200	added ('OK')	image/jpeg	etag:%224a279511e1e22101992fc7bc4ec83184-ssl%22	https://beatdrum.netlify.app/assets/img/busan/movie%20Train%20to%20Busan%20greedy_0.8086365148862177.jpeg	//Mac/Home/Downloads/web/beatdrum.netlify.app/assets/img/busan/movie%20Train%20to%20Busan%20greedy_0.8086365148862177.jpg	(from https://beatdrum.netlify.app/sixth%20detail.html)
14:53:22	72347/72347	---M--	200	added ('OK')	image/jpeg	etag:%2258616f31c0ad06200437c4916e72ab1c-ssl%22	https://beatdrum.netlify.app/assets/img/busan/movie%20Train%20to%20Busan%20actor_0.7860225277898105.jpeg	//Mac/Home/Downloads/web/beatdrum.netlify.app/assets/img/busan/movie%20Train%20to%20Busan%20actor_0.7860225277898105.jpg	(from https://beatdrum.netlify.app/sixth%20detail.html)
14:53:23	357142/357142	---M--	200	added ('OK')	image/jpeg	etag:%22e1e1969bc5c3a60ebc8f35a399eaaa71-ssl%22	https://beatdrum.netlify.app/assets/img/busan/movie%20Train%20to%20Busan%20film_0.7635312908758205.jpeg	//Mac/Home/Downloads/web/beatdrum.netlify.app/assets/img/busan/movie%20Train%20to%20Busan%20film_0.7635312908758205.jpg	(from https://beatdrum.netlify.app/sixth%20detail.html)
14:53:24	69507/69507	---M--	200	added ('OK')	image/png	etag:%22a337493dec52c6f2c4b59c67fc9bdf1e-ssl%22	https://beatdrum.netlify.app/assets/img/code_import.PNG	//Mac/Home/Downloads/web/beatdrum.netlify.app/assets/img/code_import.png	(from https://beatdrum.netlify.app/about%20crawling.html)
14:53:25	71513/71513	---M--	200	added ('OK')	image/png	etag:%2256007ebc271ffbc8021dc9b89d2d293e-ssl%22	https://beatdrum.netlify.app/assets/img/code_define_firefox.PNG	//Mac/Home/Downloads/web/beatdrum.netlify.app/assets/img/code_define_firefox.png	(from https://beatdrum.netlify.app/about%20crawling.html)
14:53:26	44607/44607	---M--	200	added ('OK')	image/png	etag:%22f86e70ee96e8a92a7f52968d4dc5567b-ssl%22	https://beatdrum.netlify.app/assets/img/code_address_imdb.PNG	//Mac/Home/Downloads/web/beatdrum.netlify.app/assets/img/code_address_imdb.png	(from https://beatdrum.netlify.app/about%20crawling.html)
14:53:27	97080/97080	---M--	200	added ('OK')	image/png	etag:%228bad8fecb0b5be0934d31f95764067ad-ssl%22	https://beatdrum.netlify.app/assets/img/code_crawling_base.PNG	//Mac/Home/Downloads/web/beatdrum.netlify.app/assets/img/code_crawling_base.png	(from https://beatdrum.netlify.app/about%20crawling.html)
14:53:27	122601/122601	---M--	200	added ('OK')	image/png	etag:%223215d4a30ec7e1ddfaf076d3cb2fccce-ssl%22	https://beatdrum.netlify.app/assets/img/code_crawling_dynamicpage.PNG	//Mac/Home/Downloads/web/beatdrum.netlify.app/assets/img/code_crawling_dynamicpage.png	(from https://beatdrum.netlify.app/about%20crawling.html)
14:53:28	101103/101103	---M--	200	added ('OK')	image/png	etag:%229cff2bdd5ae81cbf21ddd87a93151465-ssl%22	https://beatdrum.netlify.app/assets/img/code_crawling_last.PNG	//Mac/Home/Downloads/web/beatdrum.netlify.app/assets/img/code_crawling_last.png	(from https://beatdrum.netlify.app/about%20crawling.html)
14:53:28	2501/2501	---M-Z	200	added ('OK')	text/x-python3	etag:%22447dda19a9b46e22e13986adba5b0449-ssl-df%22	https://beatdrum.netlify.app/assets/python/imdb_reviews_movies.py	//Mac/Home/Downloads/web/beatdrum.netlify.app/assets/python/imdb_reviews_movies.py	(from https://beatdrum.netlify.app/about%20crawling.html)
14:53:29	109602/109602	---M--	200	added ('OK')	image/png	etag:%2233af4cc92e10ec25048a63422ab78663-ssl%22	https://beatdrum.netlify.app/assets/img/code_NLTK_import.PNG	//Mac/Home/Downloads/web/beatdrum.netlify.app/assets/img/code_NLTK_import.png	(from https://beatdrum.netlify.app/about%20nltk)
14:53:29	85112/85112	---M--	200	added ('OK')	image/png	etag:%22812e3f67a739e845eacc9ed32f54cd0f-ssl%22	https://beatdrum.netlify.app/assets/img/code_NLTK_download.PNG	//Mac/Home/Downloads/web/beatdrum.netlify.app/assets/img/code_NLTK_download.png	(from https://beatdrum.netlify.app/about%20nltk)
14:53:30	41510/41510	---M--	200	added ('OK')	image/png	etag:%22f8a3c29275175c159d0b4cd2e70d1a1f-ssl%22	https://beatdrum.netlify.app/assets/img/code_NLTK_Movie_name.PNG	//Mac/Home/Downloads/web/beatdrum.netlify.app/assets/img/code_NLTK_Movie_name.png	(from https://beatdrum.netlify.app/about%20nltk)
14:53:31	182428/182428	---M--	200	added ('OK')	image/png	etag:%22bf7db02c77e3640f08235d43aa895487-ssl%22	https://beatdrum.netlify.app/assets/img/code_NLTK_deleteword.PNG	//Mac/Home/Downloads/web/beatdrum.netlify.app/assets/img/code_NLTK_deleteword.png	(from https://beatdrum.netlify.app/about%20nltk)
14:53:31	27147/27147	---M--	200	added ('OK')	image/png	etag:%226a5f49f562f4d20f978ec8bd70b9e91c-ssl%22	https://beatdrum.netlify.app/assets/img/code_NLTK_%ed%91%9c%ec%a0%9c%ec%96%b4.PNG	//Mac/Home/Downloads/web/beatdrum.netlify.app/assets/img/code_NLTK_%ed%91%9c%ec%a0%9c%ec%96%b4.png	(from https://beatdrum.netlify.app/about%20nltk)
14:53:32	76002/76002	---M--	200	added ('OK')	image/png	etag:%22190a986effefd0e7b915cb7ba33268bf-ssl%22	https://beatdrum.netlify.app/assets/img/code_NLTK_%ed%98%95%ed%83%9c%ec%86%8c.PNG	//Mac/Home/Downloads/web/beatdrum.netlify.app/assets/img/code_NLTK_%ed%98%95%ed%83%9c%ec%86%8c.png	(from https://beatdrum.netlify.app/about%20nltk)
14:53:33	4420/4420	---MCZ	200	added ('OK')	text/x-python3	etag:%22b75e769b90ca95b8191041da2266060a-ssl-df%22	https://beatdrum.netlify.app/assets/python/imdb_reviews_analysis.py	//Mac/Home/Downloads/web/beatdrum.netlify.app/assets/python/imdb_reviews_analysis.py	(from https://beatdrum.netlify.app/about%20nltk)
14:53:33	33332/33332	---MCZ	200	added ('OK')	application/zip	etag:%22d3920e85bcbeefa8542210dee30ec325-ssl-df%22	https://beatdrum.netlify.app/assets/csv/csv.zip	//Mac/Home/Downloads/web/beatdrum.netlify.app/assets/csv/csv.zip	(from https://beatdrum.netlify.app/about%20nltk)
14:53:34	70639/70639	---M--	200	added ('OK')	image/png	etag:%22a1f0e84798efde0e3a4b911d7f09ab5a-ssl%22	https://beatdrum.netlify.app/assets/img/code_Glove_read_file.PNG	//Mac/Home/Downloads/web/beatdrum.netlify.app/assets/img/code_Glove_read_file.png	(from https://beatdrum.netlify.app/about%20glove)
14:53:35	70518/70518	---M--	200	added ('OK')	image/png	etag:%2261a4bbd052bb6cc5c125d521157b778f-ssl%22	https://beatdrum.netlify.app/assets/img/code_Glove_vect.PNG	//Mac/Home/Downloads/web/beatdrum.netlify.app/assets/img/code_Glove_vect.png	(from https://beatdrum.netlify.app/about%20glove)
14:53:35	13595/13595	---M--	200	added ('OK')	image/png	etag:%22efcb953013ff5bfae246c05ab631596e-ssl%22	https://beatdrum.netlify.app/assets/img/code_Glove_meanvec.PNG	//Mac/Home/Downloads/web/beatdrum.netlify.app/assets/img/code_Glove_meanvec.png	(from https://beatdrum.netlify.app/about%20glove)
14:53:35	21726/21726	---M--	200	added ('OK')	image/png	etag:%22d900a3b5e9276ab6804b2b57dd6245c5-ssl%22	https://beatdrum.netlify.app/assets/img/code_GloVe_simi.PNG	//Mac/Home/Downloads/web/beatdrum.netlify.app/assets/img/code_GloVe_simi.png	(from https://beatdrum.netlify.app/about%20glove)
14:53:36	150596/150596	---M--	200	added ('OK')	image/png	etag:%22b75bb71139a4f4b0a056d9f8b8839968-ssl%22	https://beatdrum.netlify.app/assets/img/code_GloVe_final.PNG	//Mac/Home/Downloads/web/beatdrum.netlify.app/assets/img/code_GloVe_final.png	(from https://beatdrum.netlify.app/about%20glove)
14:53:37	35736/35736	---M--	200	added ('OK')	image/png	etag:%22c6cbfc9e368acfd0d87d3325215a5c88-ssl%22	https://beatdrum.netlify.app/assets/img/explain1.PNG	//Mac/Home/Downloads/web/beatdrum.netlify.app/assets/img/explain1.png	(from https://beatdrum.netlify.app/about%20glove)
14:53:37	293204/293204	---M--	200	added ('OK')	image/png	etag:%228142bb64421de9b00d5f836b14108040-ssl%22	https://beatdrum.netlify.app/assets/img/qnsvheh.png	//Mac/Home/Downloads/web/beatdrum.netlify.app/assets/img/qnsvheh.png	(from https://beatdrum.netlify.app/about%20glove)
14:53:38	39449/39449	---M--	200	added ('OK')	image/png	etag:%22a17a5b4dbed7f77cd51dc31106da4e4c-ssl%22	https://beatdrum.netlify.app/assets/img/explain2.PNG	//Mac/Home/Downloads/web/beatdrum.netlify.app/assets/img/explain2.png	(from https://beatdrum.netlify.app/about%20glove)
14:53:38	52906/52906	---M--	200	added ('OK')	image/png	etag:%22f15c8bd39fdcbbdfde75710c2c2d5204-ssl%22	https://beatdrum.netlify.app/assets/img/explain3.PNG	//Mac/Home/Downloads/web/beatdrum.netlify.app/assets/img/explain3.png	(from https://beatdrum.netlify.app/about%20glove)
14:53:39	696/696	---M--	200	added ('OK')	image/png	etag:%222b8-yedSjkkaOSMrokonBsbHOdb7DwY%22	https://unpkg.com/leaflet@1.7.1/dist/images/layers.png	//Mac/Home/Downloads/web/unpkg.com/leaflet@1.7.1/dist/images/layers.png	(from https://unpkg.com/leaflet@1.7.1/dist/leaflet.css)
14:53:39	56849/56849	---M--	200	added ('OK')	image/png	etag:%22ac5d47d4ca2d00892ad193615d5596b1-ssl%22	https://beatdrum.netlify.app/assets/img/explain4.PNG	//Mac/Home/Downloads/web/beatdrum.netlify.app/assets/img/explain4.png	(from https://beatdrum.netlify.app/about%20glove)
14:53:39	1259/1259	---M--	200	added ('OK')	image/png	etag:%224eb-FSoWIzPkbST52J9WYxL8DGQBHe4%22	https://unpkg.com/leaflet@1.7.1/dist/images/layers-2x.png	//Mac/Home/Downloads/web/unpkg.com/leaflet@1.7.1/dist/images/layers-2x.png	(from https://unpkg.com/leaflet@1.7.1/dist/leaflet.css)
14:53:39	1466/1466	---M--	200	added ('OK')	image/png	etag:%225ba-YKkLy7K0K33bRVbblOt8EISw5do%22	https://unpkg.com/leaflet@1.7.1/dist/images/marker-icon.png	//Mac/Home/Downloads/web/unpkg.com/leaflet@1.7.1/dist/images/marker-icon.png	(from https://unpkg.com/leaflet@1.7.1/dist/leaflet.css)
14:53:40	4133/4133	---M--	200	added ('OK')	image/gif	etag:%22461115434e6faa66c408c5734ba9f5d2-ssl%22	https://beatdrum.netlify.app/assets/img/ajax-loader.gif	//Mac/Home/Downloads/web/beatdrum.netlify.app/assets/img/ajax-loader.gif	(from https://beatdrum.netlify.app/assets/css/slick-theme.css)
14:53:41	2048/2048	---M-Z	200	added ('OK')	application/octet-stream	etag:%22349657d61e166210288a1d43ec84d5c3-ssl-df%22	https://beatdrum.netlify.app/assets/webfonts/slick.eot	//Mac/Home/Downloads/web/beatdrum.netlify.app/assets/webfonts/slick.eot	(from https://beatdrum.netlify.app/assets/css/slick-theme.css)
14:53:41	2048/2048	---M-Z	200	added ('OK')	application/octet-stream	etag:%22349657d61e166210288a1d43ec84d5c3-ssl-df%22	https://beatdrum.netlify.app/assets/webfonts/slick.eot?	//Mac/Home/Downloads/web/beatdrum.netlify.app/assets/webfonts/slickd41d.eot	(from https://beatdrum.netlify.app/assets/css/slick-theme.css)
14:53:42	1380/1380	---M-Z	200	added ('OK')	application/font-woff	etag:%22c656ba906fe1a43a4a3da5191a64c17a-ssl-df%22	https://beatdrum.netlify.app/assets/webfonts/slick.woff	//Mac/Home/Downloads/web/beatdrum.netlify.app/assets/webfonts/slick.woff	(from https://beatdrum.netlify.app/assets/css/slick-theme.css)
14:53:43	1892/1892	---M--	200	added ('OK')	font/ttf	etag:%226ec56704fcaf827546bbf3bb23045458-ssl%22	https://beatdrum.netlify.app/assets/webfonts/slick.ttf	//Mac/Home/Downloads/web/beatdrum.netlify.app/assets/webfonts/slick.ttf	(from https://beatdrum.netlify.app/assets/css/slick-theme.css)
14:53:43	2166/2166	---M-Z	200	added ('OK')	image/svg+xml	etag:%22d51c7aab67be044fae0fd09bc7ceedf3-ssl-df%22	https://beatdrum.netlify.app/assets/webfonts/slick.svg	//Mac/Home/Downloads/web/beatdrum.netlify.app/assets/webfonts/slick.svg	(from https://beatdrum.netlify.app/assets/css/slick-theme.css)
